Unnamed: 0,tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,__target__
3082,5.6871638886663e+17,1.0,Flight Attendant Complaints,1.0,United,SuzannaPDX,0.0,unit disappoint servic level staff commun bummer,"[41.8755616, -87.6244212]",2015-02-20 02:18:48 -0800,"Chicago, Illinois",,0
9558,5.69878754551599e+17,1.0,Lost Luggage,1.0,US Airways,bcruz1028,0.0,usairway need speak live person ive record told sat wed luggag yest,"[46.3144754, 11.0480288]",2015-02-23 07:17:37 -0800,,,0
155,5.69574973662233e+17,1.0,,0.6307488939105613,Virgin America,Osiris91780,0.0,virginamerica flight 0769 lga dfw time,"[37.5780965, -122.3473099]",2015-02-22 11:10:30 -0800,Burlingame,,1
6686,5.67734115899027e+17,1.0,,0.6307488939105613,Southwest,laurenproberts,0.0,southwestair updat flight bna today,"[32.7762719, -96.7968559]",2015-02-17 09:15:35 -0800,"Dallas, Texas",,1
8605,5.68124691673686e+17,1.0,Can't Tell,0.3392,Delta,GnarlsGnarley,0.0,jetblu extraspe line close tampa give,"[40.7587979, -73.9623427]",2015-02-18 11:07:36 -0800,"New York City, New York",Eastern Time (US & Canada),0
2288,5.69275466936398e+17,1.0,longlines,0.3483,United,davidblevine,0.0,unit serious 24 hr get bag iad intl arvl carousel 2 cust wcancel flightl connect understand irrop ridicul,"[-0.2201641, -78.5123274]",2015-02-21 15:20:22 -0800,Quito,Quito,0
3467,5.68417968230695e+17,0.6554,,0.0,United,Brennej,0.0,unit eat airport 7 areyounew incompet no800numb feeltheheat,"[41.8755616, -87.6244212]",2015-02-19 06:32:58 -0800,Chicago,,1
7831,5.69221909231104e+17,0.6593,,0.6307488939105613,Delta,Cau3cau3,0.0,jetblu kudo jetblu social media team jump help last snow storm web site downthank,"[33.7489924, -84.3902644]",2015-02-21 11:47:33 -0800,Atlanta,,2
5580,5.6888425211016e+17,1.0,,0.6307488939105613,Southwest,liberapertus,0.0,southwestair happili flight 1625 delay cockpit visit blew fouryrold mind thank capn,"[30.2711286, -97.7436995]",2015-02-20 13:25:49 -0800,"Austin, Texas",Central Time (US & Canada),2
504,5.70307876897628e+17,1.0,,0.6307488939105613,United,rdowning76,0.0,unit thank,"[41.8755616, -87.6244212]",2015-02-24 11:42:48 -0800,"Chicago, Illinois",,2
6831,5.70218339118801e+17,0.6316,,0.6307488939105613,Delta,MikeSmithMedia,0.0,jetblu thank im find lower fare alreadi carrier direct flight juli 8 13,"[40.7587979, -73.9623427]",2015-02-24 05:47:00 -0800,"New York City, New York",Eastern Time (US & Canada),2
9041,5.70272465299083e+17,1.0,Lost Luggage,1.0,US Airways,DannyLawray,0.0,usairway sadli didnt help meet work today see present major strike,"[40.7587979, -73.9623427]",2015-02-24 09:22:05 -0800,"New York City, New York",Eastern Time (US & Canada),0
3203,5.68598412544705e+17,1.0,,0.6307488939105613,United,mom23185,0.0,unit want book multic fare mile 1of 2 flight option pay 1st flight mile 2nd ump visa thank,"[41.8755616, -87.6244212]",2015-02-19 18:30:00 -0800,Chicago,,1
9839,5.69646045656949e+17,0.7007,Late Flight,0.7007,US Airways,DaniLew_1,0.0,usairway word delay reason lgb twitter aflam flight track comput crash rumor true,"[40.7587979, -73.9623427]",2015-02-22 15:52:55 -0800,"New York City, New York",Eastern Time (US & Canada),0
8535,5.68183785558311e+17,0.6196,,0.0,Delta,selirodz,0.0,jetblu ye that true bit pricey look love guy,"[40.7587979, -73.9623427]",2015-02-18 15:02:25 -0800,"New York City, New York",Eastern Time (US & Canada),2
865,5.70045712211288e+17,0.6644,Flight Booking Problems,0.3437,United,TravelShopVT,0.0,unit ticket 0162424965446 pleas refund unnecessari upgrad fee,"[40.7587979, -73.9623427]",2015-02-23 18:21:03 -0800,New York,Eastern Time (US & Canada),0
3720,5.68170405552206e+17,0.7047,Bad Flight,0.7047,United,christinebpc,0.0,unit nope realli window 10a 10f one 8 11 one none 10a sad,"[30.2711286, -97.7436995]",2015-02-18 14:09:15 -0800,"Austin, Texas",Central Time (US & Canada),0
8474,5.68218462281183e+17,0.6667,,0.6307488939105613,Delta,Bill_Faulk,0.0,jetblu sure thing,"[40.7587979, -73.9623427]",2015-02-18 17:20:13 -0800,"New York City, New York",Eastern Time (US & Canada),1
10191,5.69496017210462e+17,1.0,Late Flight,0.6807,US Airways,DestEurope,0.0227272727272727,usairway passeng sit plane two hour flight 4663 cmh flight left usairwaysfail worstairlineev,"[40.7587979, -73.9623427]",2015-02-22 05:56:45 -0800,"New York City, New York",Eastern Time (US & Canada),0
6990,5.69962078791979e+17,0.6739,,0.0,Delta,heyheyman,0.0,jetblu check believ given credit automat,"[40.7587979, -73.9623427]",2015-02-23 12:48:43 -0800,"New York City, New York",Eastern Time (US & Canada),1
5814,5.68578057293808e+17,1.0,,0.6307488939105613,Southwest,itsjessme_,0.0227272727272727,southwestair way get entri la vega event see imaginedragon perform destinationdragon,"[64.4459613, -149.680909]",2015-02-19 17:09:07 -0800,Alaska,Alaska,1
5551,5.68900052397093e+17,1.0,Can't Tell,0.3441,Southwest,davidgoodson71,0.0909090909090909,southwestair guy rip could cancel flight everi flight book employe would buyer bewar,"[32.7762719, -96.7968559]",2015-02-20 14:28:36 -0800,Dallas,,0
3981,5.67893808022569e+17,0.6842,,0.0,United,thunderbolt,0.0,unit big pilot 644 turn 1hr tarmac 20min delay arriv,"[37.7790262, -122.419906]",2015-02-17 19:50:09 -0800,"San Francisco, California",Pacific Time (US & Canada),2
7322,5.69670407709544e+17,0.6669,Can't Tell,0.3735,Delta,coolman13355,0.0,jetblu ive heard new flight tap pay reader accept appl pay thought imposs amp certainli emv compliant,"[30.2711286, -97.7436995]",2015-02-22 17:29:43 -0800,"Austin, Texas",Central Time (US & Canada),0
7997,5.68894231651099e+17,0.6563,,0.0,Delta,pveganmama,0.0,jetblu know schedul dec 2015 releas,"[34.395342, -111.763275]",2015-02-20 14:05:29 -0800,Arizona,Arizona,1
7484,5.69573528149717e+17,0.6334,longlines,0.3342,Delta,DonnellyVJ,0.0,jetblu still wait board see give us exit row,"[33.7489924, -84.3902644]",2015-02-22 11:04:45 -0800,Atlanta,,0
1145,5.69915182329287e+17,1.0,Customer Service Issue,0.6681,United,teamcrafty,0.0,unit fact intern bag sens what go mainten,"[-0.2201641, -78.5123274]",2015-02-23 09:42:22 -0800,Quito,Quito,0
10629,5.69108027644645e+17,0.6246,Bad Flight,0.6246,US Airways,ErinPlocica,0.0,usairway flight 705 fracat odd zigzag movement frankfurt everyth ok,"[46.3144754, 11.0480288]",2015-02-21 04:15:01 -0800,,,0
4258,5.67746527704019e+17,1.0,,0.6307488939105613,United,MaryStinchfield,0.0,unit thank great servic newark seat fix seat daughter fab land fort myer,"[41.8755616, -87.6244212]",2015-02-17 10:04:55 -0800,"Chicago, Illinois",,2
2901,5.688371683507e+17,0.6374,,0.0,United,BananaPants06,0.0,unit also want name right first child fli home visit mother avoid winter depress,"[30.2711286, -97.7436995]",2015-02-20 10:18:44 -0800,"Austin, Texas",Central Time (US & Canada),1
3088,5.68702964623217e+17,1.0,,0.6307488939105613,United,dan_roam,0.0,thank unit unit dan_roam that beauti place stay day longer rebook let know mn,"[41.8755616, -87.6244212]",2015-02-20 01:25:27 -0800,Chicago,,2
6959,5.69987608912142e+17,1.0,Late Flight,1.0,Delta,djcheros,0.0,jetblu flight delay hope dont miss connect pleas dont fuck girlfriend _,"[40.7587979, -73.9623427]",2015-02-23 14:30:10 -0800,"New York City, New York",Eastern Time (US & Canada),0
5002,5.69555199062225e+17,1.0,Cancelled Flight,1.0,Southwest,Million_Miler,0.0,southwestair total ruin birthday weekend cancel flight flight reason offer point drink transport nolov cali,"[32.7762719, -96.7968559]",2015-02-22 09:51:55 -0800,Dallas,,0
2408,5.69224824066843e+17,1.0,Cancelled Flight,1.0,United,brandonmajor,0.0,unit day iad cvg iad cancel flightl unit airlin oper friend stuck miss intl flight help,"[40.7587979, -73.9623427]",2015-02-21 11:59:08 -0800,New York,Eastern Time (US & Canada),0
8885,5.67772568833503e+17,0.6778,Can't Tell,0.6778,Delta,ShiraJudah,0.0,jetblu kylejudah respons replac,"[77.6192349, -42.8125967]",2015-02-17 11:48:23 -0800,Greenland,Greenland,0
11381,5.68158427664527e+17,1.0,Customer Service Issue,1.0,US Airways,scm1133,0.0,usairway ive wait desk 45 hold 36min countingphoto desk agent phone flatter,"[51.5073359, -0.12765]",2015-02-18 13:21:39 -0800,London,London,0
7919,5.68977430439817e+17,1.0,,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu dca nantucket washington busi journal,"[-33.8698439, 151.2082848]",2015-02-20 19:36:05 -0800,Sydney,Sydney,1
3283,5.68556238012678e+17,0.6565,,0.6307488939105613,United,SonyaSloanMD,0.0,unit sonyasloanmd happi board pleas share detail kp done,"[30.2711286, -97.7436995]",2015-02-19 15:42:25 -0800,"Austin, Texas",Central Time (US & Canada),2
4481,5.7021496862224e+17,1.0,,0.6307488939105613,Southwest,duneshadow,0.0,southwestair sent,"[30.2711286, -97.7436995]",2015-02-24 05:33:37 -0800,"Austin, Texas",Central Time (US & Canada),1
10218,5.69484781668459e+17,1.0,Cancelled Flight,0.3648,US Airways,BrianNewcomb,0.0,usairway sad experi today 4663 famili southwest direct mco loyalti usair vacat boy today,"[-0.2201641, -78.5123274]",2015-02-22 05:12:07 -0800,Quito,Quito,0
3054,5.68767621186912e+17,1.0,Customer Service Issue,0.6586,United,mforrest28,0.0,unit worst major us airlin proof theyr board plane outsid galley door open 0 degre weather wtf,"[45.1960403, -63.1653789]",2015-02-20 05:42:22 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),0
9657,5.69754180883247e+17,0.695,,0.6307488939105613,US Airways,mrmorganmusic,0.0,usairway pdquigley progress good luck patrick,"[30.2711286, -97.7436995]",2015-02-22 23:02:36 -0800,"Austin, Texas",Central Time (US & Canada),1
10778,5.68883598281077e+17,1.0,,0.6307488939105613,US Airways,xspike21,0.0,usairway chanc travel advisori dca weekend,"[40.7587979, -73.9623427]",2015-02-20 13:23:13 -0800,New York,Eastern Time (US & Canada),1
6228,5.68108100827218e+17,1.0,,0.6307488939105613,Southwest,BryanAndaya,0.0,southwestair thank kindli,"[39.7392364, -104.984862]",2015-02-18 10:01:40 -0800,"Denver, Colorado",Mountain Time (US & Canada),2
10021,5.69567252363813e+17,1.0,Customer Service Issue,1.0,US Airways,helmsdanielle10,0.0,usairway servic philli unaccept look better servic 16 yr old shouldnt hard time,"[46.3144754, 11.0480288]",2015-02-22 10:39:49 -0800,,,0
10031,5.69563148472226e+17,1.0,Late Flight,0.6721,US Airways,SS8085,0.0227272727272727,usairway stuck tarmac 30 min phl wait someon load baggageridicul,"[40.7587979, -73.9623427]",2015-02-22 10:23:31 -0800,"New York City, New York",Eastern Time (US & Canada),0
3097,5.68677786329735e+17,1.0,Customer Service Issue,1.0,United,urno12,0.0,unit accordingli u dont respond,"[28.6138954, 77.2090057]",2015-02-19 23:45:24 -0800,New Delhi,New Delhi,0
9522,5.69893878536528e+17,1.0,Cancelled Flight,1.0,US Airways,steve_muns,0.0,usairway flight go cancel flightl everi week might well busi class,"[40.7587979, -73.9623427]",2015-02-23 08:17:43 -0800,"New York City, New York",Eastern Time (US & Canada),0
353,5.68511755040657e+17,1.0,Customer Service Issue,0.6581,Virgin America,richeyvicious,0.0,virginamerica spoke repres offer solut loyal custom fli virginatlant well,"[37.5780965, -122.3473099]",2015-02-19 12:45:39 -0800,"Burlingame, California",,0
3460,5.68424482764931e+17,1.0,,0.6307488939105613,United,scout_mb,0.0,unit messag sent thank,"[40.7587979, -73.9623427]",2015-02-19 06:58:52 -0800,New York,Eastern Time (US & Canada),2
8973,5.70307109218341e+17,0.702,Flight Attendant Complaints,0.702,US Airways,jeremyleewhite,0.0,usairway new americanair like new spiritairlin love aa impress subpar plane gate agent,"[35.21979387, -80.94498281]",2015-02-24 11:39:45 -0800,,,0
6704,5.67728114588209e+17,1.0,,0.6307488939105613,Southwest,jcfly123,0.0,southwestair tri fli nashvil tomorrow look,"[39.7392364, -104.984862]",2015-02-17 08:51:45 -0800,"Denver, Colorado",Mountain Time (US & Canada),1
9394,5.69956147433574e+17,0.6774,,0.0,US Airways,redcat255,0.0,usairway americanair shout dian eyw help get us home today instead tomorrow even littl late flight,"[40.7587979, -73.9623427]",2015-02-23 12:25:09 -0800,New York,Eastern Time (US & Canada),2
1596,5.69650320613052e+17,1.0,Late Flight,1.0,United,trinjw,0.0,unit long day delay pleas get us dalla tonight finger cross winterstorm2015 whichisworsedenordfw,"[41.8755616, -87.6244212]",2015-02-22 16:09:54 -0800,Chicago,,0
11250,5.68341364951388e+17,1.0,Customer Service Issue,1.0,US Airways,LE2BIGDAVE,0.0,usairway worst trip littl custom servic,"[51.5073359, -0.12765]",2015-02-19 01:28:35 -0800,London,London,0
8341,5.68470507433169e+17,0.6259,,0.6307488939105613,Delta,slevine17,0.0,jetblu ever consid come memphi need trueblu servic fare badli,"[33.7489924, -84.3902644]",2015-02-19 10:01:45 -0800,Atlanta,,1
3874,5.68061931761865e+17,1.0,,0.6307488939105613,United,jaciMugg,0.0,unit add mile januari air china flight mileageplu account,"[-0.2201641, -78.5123274]",2015-02-18 06:58:13 -0800,Quito,Quito,1
2278,5.69279586921353e+17,1.0,Bad Flight,0.6955,United,EYA10,0.0227272727272727,unit charg 6500 biz flight uk somewhat egregi charg 3 top sam adam draft unit club usuri,"[41.8755616, -87.6244212]",2015-02-21 15:36:44 -0800,Chicago,,0
4506,5.70190092213465e+17,1.0,,0.6307488939105613,Southwest,emayteeteej,0.0,southwestair quick question bought wifi phone buy tablet 9 hour left trip,"[32.7762719, -96.7968559]",2015-02-24 03:54:46 -0800,"Dallas, Texas",,1
664,5.7021224605322e+17,0.6832,Flight Booking Problems,0.6832,United,Kalbozey,0.0,unit given option use unit travelbank recent flight book problem help use recoup fund thank,"[37.7790262, -122.419906]",2015-02-24 05:22:48 -0800,"San Francisco, California",Pacific Time (US & Canada),0
10008,5.69577771292238e+17,1.0,Customer Service Issue,1.0,US Airways,maddie_helms,0.0,usairway never fli guy custom servic aw,"[46.3144754, 11.0480288]",2015-02-22 11:21:37 -0800,,,0
2027,5.69461666695524e+17,0.6525,Late Flight,0.3475,United,victor_haydin,0.0,unit late flight reflight book problem morn alreadi longer need hotel room,"[50.4500336, 30.5241361]",2015-02-22 03:40:16 -0800,Kyiv,Kyiv,0
870,5.70044286991016e+17,1.0,Flight Booking Problems,0.6489,United,rholbrook,0.0227272727272727,unit dont care thehipmunk link show wrong price siteit site amp respons ensur correct,"[40.7587979, -73.9623427]",2015-02-23 18:15:23 -0800,"New York City, New York",Eastern Time (US & Canada),0
7905,5.69003165984535e+17,1.0,Late Flight,0.6617,Delta,thatsmypotpie,0.0,jetblu delay 102 ridicul,"[40.7587979, -73.9623427]",2015-02-20 21:18:20 -0800,"New York City, New York",Eastern Time (US & Canada),0
5821,5.68572506300244e+17,1.0,,0.6307488939105613,Southwest,walterbiscardi,0.0,southwestair alreadi sign thank look forward tri southwest experi,"[40.7587979, -73.9623427]",2015-02-19 16:47:03 -0800,"New York City, New York",Eastern Time (US & Canada),2
1303,5.69842196045656e+17,1.0,Flight Attendant Complaints,1.0,United,nicoleleigh85,0.0,unit need retrain flight attend say room carri on actual cool,"[41.8755616, -87.6244212]",2015-02-23 04:52:21 -0800,"Chicago, Illinois",,0
9180,5.70082420936053e+17,0.6898,Customer Service Issue,0.6898,US Airways,chuckbaker5,0.0,usairway yet see shortli,"[46.3144754, 11.0480288]",2015-02-23 20:46:55 -0800,,,0
4734,5.69891267666006e+17,1.0,,0.6307488939105613,Southwest,AlMehairiAUH,0.0,southwestair end daili b737700 flight washington reagan ftmyer 8aug avgeek,"[24.4538352, 54.3774014]",2015-02-23 08:07:20 -0800,Abu Dhabi,Abu Dhabi,1
3718,5.68170840174539e+17,1.0,Customer Service Issue,0.6752,United,qlyss8,0.0,unit qlyss8 dont want custom frustrat thank patienc jt love sentiment 180 one,"[39.7392364, -104.984862]",2015-02-18 14:10:59 -0800,"Denver, Colorado",Mountain Time (US & Canada),0
5674,5.68820729879368e+17,1.0,Customer Service Issue,1.0,Southwest,bodoughty,0.0,southwestair 44 horribl custom servic empti seat earli flight wantcharg doubl get home earli instead usual late flight,"[32.7762719, -96.7968559]",2015-02-20 09:13:24 -0800,Dallas,,0
3332,5.68520126095442e+17,0.6806,,0.6307488939105613,United,NoviceFlyer,0.0,unit home next 85 hr 777 gfc,"[30.2711286, -97.7436995]",2015-02-19 13:18:55 -0800,"Austin, Texas",Central Time (US & Canada),2
11104,5.68501293079249e+17,1.0,Customer Service Issue,0.6759,US Airways,danielleRwest,0.0,usairway im patient im annoy cant book travel onlin shouldnt make peopl wait phone,"[40.7587979, -73.9623427]",2015-02-19 12:04:05 -0800,"New York City, New York",Eastern Time (US & Canada),0
6255,5.68093190185566e+17,1.0,,0.6307488939105613,Southwest,saysorrychris,0.0,southwestair saysorrychri follow back quick dm swfollow,"[19.593801499999998, -155.42837009716908]",2015-02-18 09:02:25 -0800,Hawaii,Hawaii,1
2656,5.68967381860504e+17,1.0,,0.6307488939105613,United,GDClearedToLand,0.0454545454545454,unit 767 tax ord fly2ohar airlinegeek avgeek,"[41.8755616, -87.6244212]",2015-02-20 18:56:09 -0800,Chicago,,1
8972,5.70307605631013e+17,1.0,Customer Service Issue,1.0,US Airways,Matt_Bernanke,0.0,usairway your kill insid,"[-0.2201641, -78.5123274]",2015-02-24 11:41:43 -0800,Quito,Quito,0
10104,5.69535820270584e+17,0.6674,,0.0,US Airways,vasisht,0.0,usairway sadli theyv tri airport agentsno flight theyr strand phl chanc hotel,"[40.7587979, -73.9623427]",2015-02-22 08:34:55 -0800,"New York City, New York",Eastern Time (US & Canada),1
11485,5.68077470085341e+17,1.0,Can't Tell,1.0,US Airways,mark7579,0.0,usairway compani see passeng custom,"[-12.0621065, -77.0365256]",2015-02-18 07:59:57 -0800,Lima,Lima,0
2983,5.68807894264578e+17,1.0,Bad Flight,1.0,United,globalnearshore,0.0,unit 1558 iah ewr broken entertain system wifi despit info app,"[40.7587979, -73.9623427]",2015-02-20 08:22:24 -0800,"New York City, New York",Eastern Time (US & Canada),0
1622,5.69641735086858e+17,0.6934,Can't Tell,0.352,United,rikrik__,0.0,unit rikrik__ made come help anyth jp inconvi,"[30.2711286, -97.7436995]",2015-02-22 15:35:47 -0800,"Austin, Texas",Central Time (US & Canada),0
11640,5.6785740234045e+17,1.0,Lost Luggage,1.0,US Airways,michaelrkenney,0.0,usairway where bag call noon promis today would like updat like websit promis need bag,"[40.7587979, -73.9623427]",2015-02-17 17:25:29 -0800,"New York City, New York",Eastern Time (US & Canada),0
10818,5.68852246462632e+17,1.0,Customer Service Issue,1.0,US Airways,goodtydings,0.0,usairway ive tri call 3 time past 3 day keep get told call back someon pleas help,"[30.2711286, -97.7436995]",2015-02-20 11:18:38 -0800,"Austin, Texas",Central Time (US & Canada),0
4376,5.70281719074566e+17,0.6655,,0.0,Southwest,srsable7290,0.0,southwestair statu bag check area ffl,"[40.7587979, -73.9623427]",2015-02-24 09:58:51 -0800,New York,Eastern Time (US & Canada),1
7110,5.69935918225711e+17,1.0,Can't Tell,1.0,Delta,thewayoftheid,0.0681818181818181,bad airlin bad bop newspap jetblu maatkare67 hope your still bae tatianak thewayoftheid,"[30.2711286, -97.7436995]",2015-02-23 11:04:46 -0800,"Austin, Texas",Central Time (US & Canada),0
