,tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,__target__
112,5.69873664612704e+17,0.6529,nan,0.6307488939105613,Virgin America,flyfromLAX,0.0,virginamerica getaway deal may 59 oneway lot cool citi cheapflight farecompar,"[30.2711286, -97.7436995]",2015-02-23 06:57:24 -0800,"Austin, Texas",Central Time (US & Canada),1
113,5.69872058613674e+17,0.678,nan,0.6307488939105613,Virgin America,Silvanabfer,0.0,virginamerica great week,"[37.5780965, -122.3473099]",2015-02-23 06:51:01 -0800,Burlingame,nan,2
114,5.69861209781989e+17,0.3482,nan,0.0,Virgin America,AdamJdubs,0.0,virginamerica come back phl alreadi need take us horribl cold pleasecomeback,"[40.7587979, -73.9623427]",2015-02-23 06:07:54 -0800,"New York City, New York",Eastern Time (US & Canada),2
115,5.69847920192655e+17,1.0,Late Flight,1.0,Virgin America,nicholas_v,0.0,virginamerica concern fli plane need delay due tech stop,"[26.074379, -80.1416831]",2015-02-23 05:15:06 -0800,New York,Eastern Time (US & Canada),0
116,5.69814339785339e+17,1.0,nan,0.6307488939105613,Virgin America,tstashajones,0.0,virginamerica best airlin flown oneasi chang reservationhelp repres amp comfort fli experi,"[40.7587979, -73.9623427]",2015-02-23 03:01:39 -0800,"New York City, New York",Eastern Time (US & Canada),2
117,5.69777607371129e+17,1.0,nan,0.6307488939105613,Virgin America,SkateMamas,0.0,virginamerica anoth rep kick butt naelah repres team beauti thank,"[37.5780965, -122.3473099]",2015-02-23 00:35:42 -0800,"Burlingame, California",nan,2
118,5.6977407823342e+17,1.0,nan,0.6307488939105613,Virgin America,dngoo,0.0,virginamerica beauti frontend design right cool still book ticket bc backend secur,"[37.7790262, -122.419906]",2015-02-23 00:21:40 -0800,"San Francisco, California",Pacific Time (US & Canada),2
119,5.69770363623576e+17,1.0,nan,0.6307488939105613,Virgin America,SamBrittenham,0.0,virginamerica love team run gate e9 la tonight wait delay flight kept thing entertain,"[40.7587979, -73.9623427]",2015-02-23 00:06:55 -0800,"New York City, New York",Eastern Time (US & Canada),2
120,5.69748316776325e+17,0.6832,Customer Service Issue,0.3773,Virgin America,usagibrian,0.0,virginamerica use anoth browser 2015 amp brand reput built tech respons doesnt crossbrows compat websit,"[37.7790262, -122.419906]",2015-02-22 22:39:18 -0800,"San Francisco, California",Pacific Time (US & Canada),0
121,5.69741221783958e+17,1.0,Flight Booking Problems,0.6767,Virgin America,usagibrian,0.0,virginamerica flight flight book problem site total folk problem,"[37.7790262, -122.419906]",2015-02-22 22:11:07 -0800,"San Francisco, California",Pacific Time (US & Canada),0
122,5.69737603617944e+17,1.0,Customer Service Issue,0.6527,Virgin America,KindofLuke,0.0,virginamerica like custom servic 40 min delay connect passeng seem long va370,"[37.5780965, -122.3473099]",2015-02-22 21:56:44 -0800,Burlingame,nan,0
123,5.69714127792255e+17,1.0,nan,0.6307488939105613,Virgin America,ptbrodie,0.0,virginamerica thank outstand nycjfk crew move mountain get home san francisco tonight,"[37.5780965, -122.3473099]",2015-02-22 20:23:27 -0800,"Burlingame, California",nan,2
124,5.69675144353829e+17,1.0,nan,0.6307488939105613,Virgin America,cheryleng,0.0,virginamerica absolut best team custom servic ever everi time fli im delight thank,"[33.9469039, -118.40716847]",2015-02-22 17:48:33 -0800,San Francisco,Pacific Time (US & Canada),2
125,5.69674358135915e+17,1.0,nan,0.6307488939105613,Virgin America,HishamSharaby,0.0,virginamerica provid complimentari upgrad first class avail seat,"[40.7587979, -73.9623427]",2015-02-22 17:45:25 -0800,"New York City, New York",Eastern Time (US & Canada),1
126,5.69666477265019e+17,0.6703,Customer Service Issue,0.6703,Virgin America,ChrisFordisHere,0.0,virginamerica need chang flight that schedul 9 hour 120 min wait time phone im call intern help,"[51.04345575, -114.06071363]",2015-02-22 17:14:06 -0800,Tehran,Tehran,0
127,5.69652497947734e+17,1.0,nan,0.6307488939105613,Virgin America,JKF1897,0.0,virginamerica complet awesom experi last month bosla nonstop thank awesom flight depart time vabeatsjblu,"[37.5780965, -122.3473099]",2015-02-22 16:18:33 -0800,Burlingame,nan,2
128,5.69649116487291e+17,1.0,nan,0.6307488939105613,Virgin America,F6x,0.0,virginamerica watch oscars2015 jfkgtsfo flight,"[40.64662464, -73.77090177]",2015-02-22 16:05:07 -0800,"San Francisco, California",Pacific Time (US & Canada),1
129,5.69643262459269e+17,0.6535,nan,0.0,Virgin America,lawyang588,0.0,virginamerica flight 882 cancel flightl,"[37.5780965, -122.3473099]",2015-02-22 15:41:51 -0800,Burlingame,nan,1
130,5.69642845516276e+17,1.0,Customer Service Issue,0.6448,Virgin America,melokudo,0.0,virginamerica fail custom check process link tsa precheck,"[40.7587979, -73.9623427]",2015-02-22 15:40:12 -0800,New York,Eastern Time (US & Canada),0
131,5.69634318349246e+17,1.0,Can't Tell,1.0,Virgin America,ChrysiChrysic,0.0,virginamerica fidifamili us terribl airlin gave us hotel hotlin number said sorri,"[37.5780965, -122.3473099]",2015-02-22 15:06:19 -0800,Burlingame,nan,0
132,5.6963363097831e+17,1.0,nan,0.6307488939105613,Virgin America,nikkisixxfan93,0.0,virginamerica flight number 276 sfo cabo san luca arriv yet,"[37.7790262, -122.419906]",2015-02-22 15:03:35 -0800,"San Francisco, California",Pacific Time (US & Canada),1
133,5.69633279546036e+17,1.0,Cancelled Flight,0.6875,Virgin America,ChrysiChrysic,0.0,virginamerica chrysichrys assist yesterday u cancel flightl flight give us hotel hotlin shame,"[37.5780965, -122.3473099]",2015-02-22 15:02:11 -0800,Burlingame,nan,0
134,5.6963009227341e+17,1.0,Late Flight,1.0,Virgin America,MOCBlogger,0.0,virginamerica anoth delay flight likingyoulessandless,"[64.4459613, -149.680909]",2015-02-22 14:49:31 -0800,Alaska,Alaska,0
135,5.69627480425767e+17,1.0,Customer Service Issue,1.0,Virgin America,tfaz,0.0,virginamerica need regist servic dog first class ticket sfo gt dull phone queue hour longer pl advis,"[37.7790262, -122.419906]",2015-02-22 14:39:09 -0800,"San Francisco, California",Pacific Time (US & Canada),0
136,5.69625739231949e+17,1.0,nan,0.6307488939105613,Virgin America,lisaptv,0.022727272727272728,virginamerica rock make watch oscar flight redcarpet oscar oscars2015,"[39.7392364, -104.984862]",2015-02-22 14:32:14 -0800,Denver,Mountain Time (US & Canada),2
137,5.69625609799774e+17,1.0,nan,0.6307488939105613,Virgin America,dropapp,0.0,virginamerica reallytallchri drop track,"[37.5780965, -122.3473099]",2015-02-22 14:31:43 -0800,Burlingame,nan,1
138,5.6962010238935e+17,0.7011,nan,0.6307488939105613,Virgin America,HollywoodHotMom,0.0,virginamerica alway xoxo,"[37.7790262, -122.419906]",2015-02-22 14:09:50 -0800,"San Francisco, California",Pacific Time (US & Canada),2
139,5.69619569372824e+17,1.0,Flight Booking Problems,1.0,Virgin America,GoShar2012,0.0,virginamerica cant book seat flight buy even check creat much anxieti frustrat,"[40.7587979, -73.9623427]",2015-02-22 14:07:43 -0800,"New York City, New York",Eastern Time (US & Canada),0
140,5.69618527948116e+17,0.6543,Flight Attendant Complaints,0.3562,Virgin America,MOCBlogger,0.0,virginamerica youd think pay extra 100 buck rt luggag might afford hire extra hand sfo lame,"[64.4459613, -149.680909]",2015-02-22 14:03:34 -0800,Alaska,Alaska,0
141,5.6961649038044e+17,1.0,nan,0.6307488939105613,Virgin America,SkateMamas,0.0,virginamerica best custom servic rep world irmafromdalla take cake,"[37.5780965, -122.3473099]",2015-02-22 13:55:28 -0800,"Burlingame, California",nan,2
142,5.69615109363929e+17,0.355,nan,0.0,Virgin America,FiDiFamilies,0.0,virginamerica find us flt lax sooner midnight monday would great custom servic,"[40.7587979, -73.9623427]",2015-02-22 13:49:59 -0800,"New York City, New York",Eastern Time (US & Canada),1
143,5.696143657559e+17,0.6889,Late Flight,0.6889,Virgin America,jarrydosborne,0.0,virginamerica pleas provid statu flight 769 cant imagin time web indic dude weather andor dalla,"[40.7587979, -73.9623427]",2015-02-22 13:47:02 -0800,"New York City, New York",Eastern Time (US & Canada),0
144,5.69614024578601e+17,1.0,nan,0.6307488939105613,Virgin America,HollywoodHotMom,0.0,virginamerica amaz staff amp super help ran waltdisneyworld princesshalf spoil comfort,"[37.7790262, -122.419906]",2015-02-22 13:45:41 -0800,"San Francisco, California",Pacific Time (US & Canada),2
145,5.69609971383587e+17,1.0,Cancelled Flight,1.0,Virgin America,mlorenzen,0.0,virginamerica paid premium fli across countri cancel flight flight offer check fee upgrad love sad face,"[37.7790262, -122.419906]",2015-02-22 13:29:34 -0800,"San Francisco, California",Pacific Time (US & Canada),0
146,5.69608328998887e+17,0.679,Flight Booking Problems,0.3684,Virgin America,Tyler_Starrine,0.0,virginamerica question possibl book seat infant 2 give option want seat,"[37.7790262, -122.419906]",2015-02-22 13:23:03 -0800,"San Francisco, California",Pacific Time (US & Canada),0
147,5.69599867716133e+17,1.0,nan,0.6307488939105613,Virgin America,jessicajaymes,0.045454545454545456,alway togeth your welcom rt virginamerica jessicajaym your welcom,"[33.94652852, -118.40766257]",2015-02-22 12:49:25 -0800,"San Francisco, California",Pacific Time (US & Canada),2
148,5.69596445680116e+17,1.0,nan,0.6307488939105613,Virgin America,livingfitly,0.0,virginamerica flight home dc sunset globe backtowint back work refresh,"[40.7587979, -73.9623427]",2015-02-22 12:35:49 -0800,"New York City, New York",Eastern Time (US & Canada),2
149,5.69596097540133e+17,1.0,Damaged Luggage,0.6501,Virgin America,khartline,0.0,virginamerica dont understand need dm give answer damag luggag polici,"[37.7790262, -122.419906]",2015-02-22 12:34:26 -0800,"San Francisco, California",Pacific Time (US & Canada),0
150,5.69594386066985e+17,1.0,Damaged Luggage,1.0,Virgin America,khartline,0.0,virginamerica mean dont polici destroy luggag,"[37.7790262, -122.419906]",2015-02-22 12:27:38 -0800,"San Francisco, California",Pacific Time (US & Canada),0
151,5.69586660909974e+17,1.0,nan,0.6307488939105613,Virgin America,MACRoxburgh,0.0,virginamerica special assist travel alon w2 kid 1 infant prioriti board,"[45.1960403, -63.1653789]",2015-02-22 11:56:57 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
152,5.69580805036454e+17,1.0,nan,0.6307488939105613,Virgin America,paulnakada,0.0,virginamerica thank check ticket purchas custom happi,"[37.7790262, -122.419906]",2015-02-22 11:33:40 -0800,"San Francisco, California",Pacific Time (US & Canada),2
153,5.69575679722787e+17,1.0,nan,0.6307488939105613,Virgin America,wildcatdad,0.0,virginamerica websit ever come back onlin,"[37.5780965, -122.3473099]",2015-02-22 11:13:18 -0800,Burlingame,nan,1
154,5.69575003248677e+17,0.6732,nan,0.0,Virgin America,RheaThurman1,0.0,virginamerica flight 713 love field sfo definit cancel flightl monday februari 23,"[37.5780965, -122.3473099]",2015-02-22 11:10:37 -0800,Burlingame,nan,1
155,5.69574973662233e+17,1.0,nan,0.6307488939105613,Virgin America,Osiris91780,0.0,virginamerica flight 0769 lga dfw time,"[37.5780965, -122.3473099]",2015-02-22 11:10:30 -0800,Burlingame,nan,1
156,5.69574961158816e+17,1.0,nan,0.6307488939105613,Virgin America,HeatherWhoo,0.0,virginamerica driver licens expir littl month fli friday morn use expir licens,"[37.5780965, -122.3473099]",2015-02-22 11:10:27 -0800,Burlingame,nan,1
157,5.6957294238165e+17,1.0,Customer Service Issue,0.6983,Virgin America,paulnakada,0.0,virginamerica problem flight book problem web site keep give error contact phone phone 30 minut wait,"[37.7790262, -122.419906]",2015-02-22 11:02:26 -0800,"San Francisco, California",Pacific Time (US & Canada),0
158,5.69572740723712e+17,0.6593,Cancelled Flight,0.6593,Virgin America,RampantSmashing,0.0,virginamerica reschedul cancel flightl flight onlin chang button grey,"[37.5780965, -122.3473099]",2015-02-22 11:01:38 -0800,"Burlingame, California",nan,0
159,5.69566981835219e+17,1.0,Flight Booking Problems,0.6556,Virgin America,intlwriter,0.0,virginamerica rang wait 35 minut book ticket vendor fix site,"[37.7790262, -122.419906]",2015-02-22 10:38:45 -0800,"San Francisco, California",Pacific Time (US & Canada),0
160,5.69564853460808e+17,1.0,Late Flight,0.3571,Virgin America,finslippy,0.0,virginamerica got flight told 450 todaycheck email 450 tomorrow unaccept,"[40.7587979, -73.9623427]",2015-02-22 10:30:17 -0800,"New York City, New York",Eastern Time (US & Canada),0
161,5.69564610837086e+17,1.0,Cancelled Flight,1.0,Virgin America,finslippy,0.0,virginamerica flight lga cancel flight stuck dalla call reschedul told could get flight today12,"[40.7587979, -73.9623427]",2015-02-22 10:29:19 -0800,"New York City, New York",Eastern Time (US & Canada),0
162,5.6956220240502e+17,1.0,Bad Flight,1.0,Virgin America,Gr8Fratsby,0.0,virginamerica dont pair includ red wine white offer redwineisbett,"[40.7587979, -73.9623427]",2015-02-22 10:19:45 -0800,"New York City, New York",Eastern Time (US & Canada),0
163,5.6954112734004e+17,0.6517,Customer Service Issue,0.3371,Virgin America,sbaaronson,0.0,virginamerica websit,"[37.5780965, -122.3473099]",2015-02-22 08:56:00 -0800,"Burlingame, California",nan,0
164,5.69540405676655e+17,0.68,Customer Service Issue,0.35,Virgin America,jonesbasf,0.0,virginamerica site seem littl wonk right may want look tri two browser css,"[37.5780965, -122.3473099]",2015-02-22 08:53:08 -0800,Burlingame,nan,0
165,5.69494748341408e+17,1.0,Customer Service Issue,0.7002,Virgin America,Gr8Fratsby,0.0,virginamerica im disappoint agent design silver statu check line dulles_airport close assist paseng,"[40.7587979, -73.9623427]",2015-02-22 05:51:43 -0800,"New York City, New York",Eastern Time (US & Canada),0
166,5.69482263345308e+17,1.0,nan,0.6307488939105613,Virgin America,NewsSWA,0.0,virginamerica plan includ austin dalla rout topnew arab emir,"[-33.8698439, 151.2082848]",2015-02-22 05:02:06 -0800,Sydney,Sydney,1
167,5.69477692166316e+17,1.0,Customer Service Issue,1.0,Virgin America,CSHangover,0.0,virginamerica normal receiv repli central baggag baggageissu smh,"[56.6370122, 104.719221]",2015-02-22 04:43:56 -0800,Irkutsk,Irkutsk,0
168,5.69461469042967e+17,1.0,longlines,0.6818,Virgin America,girlphotophilly,0.0,virginamerica logan airport wait checkin 9am flight checkin desk open,"[40.7587979, -73.9623427]",2015-02-22 03:39:28 -0800,"New York City, New York",Eastern Time (US & Canada),0
169,5.6945961888102e+17,1.0,nan,0.6307488939105613,Virgin America,NewsSWA,0.0,virginamerica jump dallasaustin market dallas_new,"[-33.8698439, 151.2082848]",2015-02-22 03:32:07 -0800,Sydney,Sydney,1
170,5.69452063920226e+17,1.0,nan,0.6307488939105613,Virgin America,NewsSWA,0.0,virginamerica beat ep view take southwestair va luv investor busi daili,"[-33.8698439, 151.2082848]",2015-02-22 03:02:06 -0800,Sydney,Sydney,1
171,5.69447071910105e+17,1.0,nan,0.6307488939105613,Virgin America,Graemelodge5545,0.0,virginamerica lister show monday 1230 130,"[37.5780965, -122.3473099]",2015-02-22 02:42:16 -0800,Burlingame,nan,1
172,5.69429411646157e+17,1.0,nan,0.6307488939105613,Virgin America,NewsSWA,0.0,virginamerica begin dallasaustin flight april 889 ketr,"[-33.8698439, 151.2082848]",2015-02-22 01:32:05 -0800,Sydney,Sydney,1
173,5.69369239183872e+17,1.0,Can't Tell,0.663,Virgin America,Boards707,0.0,virginamerica congrat got busi ewr sfolax fuck unit fl1289 sfoewr clincher,"[40.7587979, -73.9623427]",2015-02-21 21:32:59 -0800,"New York City, New York",Eastern Time (US & Canada),0
174,5.69368160291463e+17,1.0,Customer Service Issue,0.6777,Virgin America,MikeWiener,0.0,virginamerica appli 2 week ago havent heard back im fli week disappoint,"[40.7587979, -73.9623427]",2015-02-21 21:28:42 -0800,New York,Eastern Time (US & Canada),0
175,5.693563877859e+17,0.6816,nan,0.0,Virgin America,khartline,0.0,virginamerica id love know polici damag luggag,"[37.7790262, -122.419906]",2015-02-21 20:41:55 -0800,"San Francisco, California",Pacific Time (US & Canada),1
176,5.69354267854705e+17,1.0,nan,0.6307488939105613,Virgin America,simpasmore,0.0,virginamerica thank follow,"[40.7587979, -73.9623427]",2015-02-21 20:33:30 -0800,"New York City, New York",Eastern Time (US & Canada),2
177,5.69351220097217e+17,1.0,Customer Service Issue,1.0,Virgin America,ChrysiChrysic,0.0,virginamerica mani apolog r wors airlin dont even respond cudtom,"[37.5780965, -122.3473099]",2015-02-21 20:21:23 -0800,Burlingame,nan,0
178,5.69348775631675e+17,1.0,Cancelled Flight,0.3709,Virgin America,ChrysiChrysic,0.0,virginamerica shame va make peopl spend money strand citi airlin land jfk reimburs,"[37.5780965, -122.3473099]",2015-02-21 20:11:40 -0800,Burlingame,nan,0
179,5.69324558999691e+17,0.6701,nan,0.0,Virgin America,TTINAC11,0.0,virginamerica ttinac11 dm,"[39.7392364, -104.984862]",2015-02-21 18:35:27 -0800,"Denver, Colorado",Mountain Time (US & Canada),1
180,5.69323106210153e+17,0.6942,nan,0.0,Virgin America,elaurawrr,0.0,virginamerica pleas flight sjc choic fli southwest vega,"[34.395342, -111.763275]",2015-02-21 18:29:40 -0800,Arizona,Arizona,1
181,5.69323082701275e+17,1.0,Customer Service Issue,0.7148,Virgin America,joyabsalon,0.0,virginamerica bad say take 10 14 day via confirm email inquir 3 week claim 6 8 week,"[40.7587979, -73.9623427]",2015-02-21 18:29:35 -0800,"New York City, New York",Eastern Time (US & Canada),0
182,5.69318651502989e+17,0.6791,Cancelled Flight,0.6791,Virgin America,meladorri,0.0,virginamerica flight bo gt la tomorrow cancel flightl notif wait time 1 hour rebook anoth airlin,"[30.2711286, -97.7436995]",2015-02-21 18:11:58 -0800,"Austin, Texas",Central Time (US & Canada),0
183,5.69318130356503e+17,0.3579,nan,0.0,Virgin America,miaerolinea,0.0,rt virginamerica youv met match got statu anoth airlin upgrad restr,"[10.5060934, -66.9146008]",2015-02-21 18:09:54 -0800,Caracas,Caracas,2
184,5.69316358845911e+17,1.0,nan,0.6307488939105613,Virgin America,archiegips,0.0,virginamerica way fli elev gold,"[37.7790262, -122.419906]",2015-02-21 18:02:51 -0800,"San Francisco, California",Pacific Time (US & Canada),2
185,5.6931149830187e+17,0.653,nan,0.6307488939105613,Virgin America,obiwantoby,0.0,virginamerica guy flight cmh,"[-0.2201641, -78.5123274]",2015-02-21 17:43:33 -0800,Quito,Quito,1
